COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
Papua New Guinea,2009.0,4.0,% of GDP (annualized),11619000000.0,-1.0573036666852753e-06,-6.917953251465579e-06,0.0,-8.877677117924606e-06,-4.023130053743124e-06
Papua New Guinea,2010.0,1.0,% of GDP (annualized),14251000000.0,-1.8724387398797197e-07,-5.784028967093363e-06,0.0,3.2357055417219735e-06,-9.281095749590214e-06
Papua New Guinea,2010.0,2.0,% of GDP (annualized),14251000000.0,-2.727225978762768e-07,-4.6312337454175175e-06,0.0,-2.0665302333150915e-05,1.5312868828905022e-05
Papua New Guinea,2010.0,3.0,% of GDP (annualized),14251000000.0,-1.8125573463171117e-07,-3.842518587979415e-06,0.0,-4.260642612186662e-06,3.6045174500624375e-07
Papua New Guinea,2010.0,4.0,% of GDP (annualized),14251000000.0,-1.595549958689352e-07,-1.4534396423687537e-05,0.0,-1.0795491020492157e-05,-3.8622946000006905e-06
Papua New Guinea,2011.0,1.0,% of GDP (annualized),17985000000.0,6.807008137057995e-06,2.590729519117433e-06,0.0,-4.189884305106118e-06,-1.5666301811410806e-07
Papua New Guinea,2011.0,2.0,% of GDP (annualized),17985000000.0,-1.7248956971398753e-07,3.3800615682251587e-06,0.0,-7.129874714081899e-06,4.520511223302216e-06
Papua New Guinea,2011.0,3.0,% of GDP (annualized),17985000000.0,-2.6977559443722525e-07,-4.253979663157545e-06,0.0,-1.3768976676725e-06,-2.7174188885732176e-06
Papua New Guinea,2011.0,4.0,% of GDP (annualized),17985000000.0,-1.862346412278385e-07,-1.1217838525980674e-05,0.0,8.894485050990766e-07,-1.2384094803833695e-05
Papua New Guinea,2012.0,1.0,% of GDP (annualized),21295000000.0,-1.3423536351079443e-07,-9.229074792605858e-06,0.0,-1.0980953674712536e-05,1.730401223944949e-06
Papua New Guinea,2012.0,2.0,% of GDP (annualized),21295000000.0,-1.3636997782041054e-07,-2.5139714497874133e-06,0.0,7.57571592119801e-07,-3.5151907356130136e-06
Papua New Guinea,2012.0,3.0,% of GDP (annualized),21295000000.0,1.536786560236441e-06,-7.40609987093334e-06,0.0,-5.928072796823588e-06,-4.510920550341083e-06
Papua New Guinea,2012.0,4.0,% of GDP (annualized),21295000000.0,-6.376086768161557e-08,-1.2754041460334066e-05,0.0,-8.12733737166247e-06,-6.621251794599318e-06
Papua New Guinea,2013.0,1.0,% of GDP (annualized),21261000000.0,3.643832876490299e-08,-2.7554219842156656e-06,0.0,-1.1172631491921957e-05,-7.430308478999304e-07
Papua New Guinea,2013.0,2.0,% of GDP (annualized),21261000000.0,-1.306533392305313e-07,4.9156315534285855e-06,0.0,-9.1147950354074e-06,-1.1236187173825689e-07
Papua New Guinea,2013.0,3.0,% of GDP (annualized),21261000000.0,-1.2366645820624028e-07,1.6124704596900728e-06,0.0,-1.9346520877103525e-05,3.978762182022104e-06
Papua New Guinea,2013.0,4.0,% of GDP (annualized),21261000000.0,-1.1665457428590009e-07,1.9423810977593982e-06,0.0,-1.3406685600028096e-05,-1.0782304531529555e-06
Papua New Guinea,2014.0,1.0,% of GDP (annualized),23211000000.0,-1.1103015352211907e-07,-1.2266554422583463e-06,0.0,5.362969934644371e-07,-8.063557782226364e-06
Papua New Guinea,2014.0,2.0,% of GDP (annualized),23211000000.0,-1.1454339810662879e-07,8.091374100239365e-06,0.0,6.7253907190919885e-06,-2.327151895694302e-06
Papua New Guinea,2014.0,3.0,% of GDP (annualized),23211000000.0,5.150035948163057e-07,3.0910740285602655e-05,0.0,2.498539238611533e-05,2.3932932723684184e-06
Papua New Guinea,2014.0,4.0,% of GDP (annualized),23211000000.0,2.240599140271621e-07,3.318320557560578e-05,0.0,2.8882744446256656e-05,1.3463902386707716e-06
Papua New Guinea,2015.0,1.0,% of GDP (annualized),21723000000.0,2.1517042857678018e-07,1.9031831193486534e-05,1.539568817349096e-10,2.258192123913979e-05,-3.762566228799614e-06
Papua New Guinea,2015.0,2.0,% of GDP (annualized),21723000000.0,6.067597511232862e-06,1.7981852719026977e-05,0.0,1.2721229296313564e-05,-8.156059178163261e-07
Papua New Guinea,2015.0,3.0,% of GDP (annualized),21723000000.0,-6.854292193553541e-06,1.3198335765216256e-05,0.0,1.9077802899913293e-05,9.620255992986768e-07
Papua New Guinea,2015.0,4.0,% of GDP (annualized),21723000000.0,-1.4022929405316456e-07,1.6045778157759e-06,0.0,3.282511624818086e-06,-1.5441850127334554e-06
Papua New Guinea,2016.0,1.0,% of GDP (annualized),20759000000.0,3.5430826691439856e-06,1.932926269504512e-05,1.394464368702175e-10,1.820881466601942e-05,-2.429537238743381e-06
Papua New Guinea,2016.0,2.0,% of GDP (annualized),20759000000.0,-4.253071044528937e-06,6.534035923596541e-06,0.0,1.0432848157130953e-05,3.4692299437343146e-07
Papua New Guinea,2016.0,3.0,% of GDP (annualized),20759000000.0,6.580456800133432e-06,1.2872691390349779e-05,0.0,4.196182151478499e-06,2.0961132573438876e-06
Papua New Guinea,2016.0,4.0,% of GDP (annualized),20759000000.0,5.154983670912379e-07,7.248747666578422e-06,0.0,5.524413228846166e-06,1.226076345468544e-06
Papua New Guinea,2017.0,1.0,% of GDP (annualized),22743000000.0,-2.321473853665659e-07,1.5125336581770725e-05,1.218185444976613e-10,1.1349011537202342e-05,4.005327296604286e-06
Papua New Guinea,2017.0,2.0,% of GDP (annualized),22743000000.0,2.6585311592338058e-06,1.7961366292828052e-05,0.0,1.555115667496621e-05,-2.534324493825717e-07
Papua New Guinea,2017.0,3.0,% of GDP (annualized),22743000000.0,3.4103768602610847e-06,2.2022063481783636e-05,0.0,1.6401534744719894e-05,2.2049314844613044e-06
Papua New Guinea,2017.0,4.0,% of GDP (annualized),22743000000.0,3.8001092480443108e-06,1.5030967173734129e-05,0.0,1.1220864903744328e-05,7.895856244051107e-09
Papua New Guinea,2018.0,1.0,% of GDP (annualized),24110000000.0,-1.1544794909165558e-06,1.3967534518540393e-05,1.1271912162894752e-10,1.5107406636013127e-05,8.986788151689722e-09
Papua New Guinea,2018.0,2.0,% of GDP (annualized),24110000000.0,-1.0523974228432993e-06,5.679234623832049e-06,0.0,6.726672096190607e-06,7.696825726576183e-09
Papua New Guinea,2018.0,3.0,% of GDP (annualized),24110000000.0,6.737577501905066e-06,1.002617169305001e-05,-1.6533419950183304e-08,1.1710678232750255e-05,-8.408596779027772e-06
Papua New Guinea,2018.0,4.0,% of GDP (annualized),24110000000.0,-7.055493694273967e-08,2.8614886121337156e-05,-2.0448104625006453e-08,2.8716309211163555e-05,-1.0040192032799008e-08
Papua New Guinea,2019.0,1.0,% of GDP (annualized),24751000000.0,1.252907108751357e-05,2.592327458428841e-05,0.0,1.3351648337972997e-05,4.2953318894390384e-08
Papua New Guinea,2019.0,2.0,% of GDP (annualized),24751000000.0,-1.0577351718923228e-06,1.4942845075215245e-05,0.0,1.605634060576796e-05,-5.778253216118794e-08
Papua New Guinea,2019.0,3.0,% of GDP (annualized),24751000000.0,7.608240162214514e-06,2.0794386527295544e-05,0.0,1.3155953228560122e-05,3.364147048083318e-08
Papua New Guinea,2019.0,4.0,% of GDP (annualized),24751000000.0,-4.863615934676072e-06,5.5138664597992716e-06,0.0,1.0714696956662251e-05,-3.40277774532666e-07
Papua New Guinea,2020.0,1.0,% of GDP (annualized),23848000000.0,6.483827808082038e-06,1.5102191340210942e-05,0.0,8.615008847884539e-06,4.641393400765532e-09
Papua New Guinea,2020.0,2.0,% of GDP (annualized),23848000000.0,5.444225323426902e-06,1.3554225607782042e-05,0.0,1.7305113775906643e-06,2.5406191948814087e-07
Papua New Guinea,2020.0,3.0,% of GDP (annualized),23848000000.0,1.6293981665166134e-06,1.3998941809947786e-05,0.0,1.1602493222972262e-05,7.606670520944064e-07
Papua New Guinea,2020.0,4.0,% of GDP (annualized),23848000000.0,1.2658667696582184e-06,-1.0760805466958446e-05,0.0,-1.2229341933912756e-05,1.9979657995422609e-07
Papua New Guinea,2021.0,1.0,% of GDP (annualized),26113000000.0,-1.632160073526599e-06,1.3815414790969151e-05,9.604411595756907e-11,1.5255146112533116e-05,1.936336690537282e-07
Papua New Guinea,2021.0,2.0,% of GDP (annualized),26113000000.0,4.690490713437744e-06,9.100212307086097e-06,0.0,4.248219047024075e-06,1.571369049898518e-07
Papua New Guinea,2021.0,3.0,% of GDP (annualized),26113000000.0,6.527500963504757e-06,1.3668420202786902e-05,0.0,1.2630431157276471e-05,4.461685750392527e-09
Papua New Guinea,2021.0,4.0,% of GDP (annualized),26113000000.0,1.5625625550492123e-05,7.177609275501364e-06,0.0,-8.546029295325415e-06,1.5321655880212922e-07
Papua New Guinea,2022.0,1.0,% of GDP (annualized),31653000000.0,-1.1372756449011266e-06,1.594578514599846e-05,7.912670349010227e-11,1.6904953774680077e-05,2.3165781114063616e-07
Papua New Guinea,2022.0,2.0,% of GDP (annualized),31653000000.0,6.409415712155009e-06,1.42027622933107e-05,0.0,7.980569631103605e-06,5.587944270685243e-08
Papua New Guinea,2022.0,3.0,% of GDP (annualized),31653000000.0,7.3494085076540085e-06,2.8211094708116622e-05,0.0,2.092863386419117e-05,2.045682873661264e-07
Papua New Guinea,2022.0,4.0,% of GDP (annualized),31653000000.0,3.3424731151028613e-06,1.059184060584225e-06,0.0,-2.5482301090790335e-06,2.7921776766815153e-09
Papua New Guinea,2023.0,1.0,% of GDP (annualized),30729000000.0,2.3934779524227928e-06,1.754069914413095e-05,7.393667219890006e-11,1.4967481141592635e-05,2.014774317420027e-07
Papua New Guinea,2023.0,2.0,% of GDP (annualized),30729000000.0,-9.622753006189721e-07,4.241388803508665e-06,0.0,5.0659805804918845e-06,8.025403249356742e-09
Papua New Guinea,2023.0,3.0,% of GDP (annualized),30729000000.0,1.8666998108404216e-06,1.0942736789530748e-05,0.0,8.923272035759493e-06,9.969082478602069e-08
Papua New Guinea,2023.0,4.0,% of GDP (annualized),30729000000.0,4.331079952918559e-07,6.222172135355993e-06,0.0,5.489376543807553e-06,3.9016527621192704e-08
Papua New Guinea,2024.0,1.0,% of GDP (annualized),31654000000.0,4.346399711383212e-06,2.1401508449807052e-05,1.3475641472334884e-10,1.6905023781525707e-05,1.5311697622940508e-07
Papua New Guinea,2024.0,2.0,% of GDP (annualized),31654000000.0,6.206950482967352e-06,1.752591618543292e-05,0.0,1.0797567957956463e-05,4.455219584510234e-07
Papua New Guinea,2024.0,3.0,% of GDP (annualized),31654000000.0,-2.893929011761745e-06,5.192940406823237e-06,0.0,8.329172134496604e-06,-5.527652769493735e-07
Papua New Guinea,2024.0,4.0,% of GDP (annualized),31654000000.0,4.571381667511512e-06,1.561957067248934e-05,0.0,1.1104916903726677e-05,5.5770735102911964e-08
Papua New Guinea,2025.0,1.0,% of GDP (annualized),32835000000.0,5.517484563168519e-06,2.497022051166134e-05,0.0,1.9256039904569185e-05,1.0479955527806609e-08
Paraguay,2000.0,1.0,% of GDP (annualized),8856000000.0,-1.102077687443541e-06,-4.474829041200994e-06,0.0,-7.306807360984192e-06,-2.2583559168925022e-08
Paraguay,2000.0,2.0,% of GDP (annualized),8856000000.0,-1.106594399277326e-06,-8.456383886464901e-07,0.0,-4.422960218894891e-07,-2.2583559168925022e-08
Paraguay,2000.0,3.0,% of GDP (annualized),8856000000.0,-1.106594399277326e-06,-2.0697825924917797e-06,0.0,-1.1786353476860116e-06,-2.2583559168925022e-08
Paraguay,2000.0,4.0,% of GDP (annualized),8856000000.0,-1.106594399277326e-06,-1.7801448922948377e-06,0.0,-1.400741098256897e-06,-4.5167118337850044e-08
Paraguay,2001.0,1.0,% of GDP (annualized),8496000000.0,-8.898305084745761e-07,9.637868846121091e-06,0.0,1.1251569411092844e-05,5.88512241054614e-09
Paraguay,2001.0,2.0,% of GDP (annualized),8496000000.0,-7.156308851224105e-07,3.364659852358145e-07,0.0,5.675551252232581e-07,-9.808537350910216e-09
Paraguay,2001.0,3.0,% of GDP (annualized),8496000000.0,-1.2523540489642185e-06,-4.6808999352086604e-06,0.0,-3.3763644675375986e-06,-1.4516635279347128e-08
Paraguay,2001.0,4.0,% of GDP (annualized),8496000000.0,-4.2372881355932204e-07,-2.418690320661794e-06,0.0,-2.3335522164558946e-06,-9.808537350910216e-09
Paraguay,2002.0,1.0,% of GDP (annualized),7196000000.0,9.016120066703724e-06,1.945049706785403e-05,0.0,9.917423137892941e-06,0.0
Paraguay,2002.0,2.0,% of GDP (annualized),7196000000.0,-8.571428571428571e-06,-1.4573833017590882e-05,0.0,-6.063549526762646e-06,5.558643690939411e-09
Paraguay,2002.0,3.0,% of GDP (annualized),7196000000.0,-4.1689827682045583e-07,5.580822056742913e-06,0.0,5.630849849961368e-06,0.0
Paraguay,2002.0,4.0,% of GDP (annualized),7196000000.0,-3.557531962201223e-07,4.58648084241034e-06,0.0,3.830505300442579e-06,0.0
Paraguay,2003.0,1.0,% of GDP (annualized),7691000000.0,4.0046807957352755e-07,-7.460468515059888e-06,0.0,-7.512477356562944e-06,-2.080353660122221e-08
Paraguay,2003.0,2.0,% of GDP (annualized),7691000000.0,-3.817448966324276e-06,-5.268643490621636e-06,0.0,-1.576015743904694e-06,3.120530490183331e-08
Paraguay,2003.0,3.0,% of GDP (annualized),7691000000.0,-4.4207515277597195e-07,1.4530832303860044e-06,0.0,9.798027727081992e-07,1.0401768300611105e-08
Paraguay,2003.0,4.0,% of GDP (annualized),7691000000.0,2.5640358861006367e-06,-5.7009503389939925e-06,0.0,-1.1089066318710545e-05,0.0
Paraguay,2004.0,1.0,% of GDP (annualized),9624000000.0,1.7497921862011637e-06,2.613505589801122e-06,0.0,3.1205712589615463e-06,4.156275976724854e-09
Paraguay,2004.0,2.0,% of GDP (annualized),9624000000.0,-4.832876142975894e-06,5.969318950402331e-07,0.0,6.543689999778387e-06,0.0
Paraguay,2004.0,3.0,% of GDP (annualized),9624000000.0,-8.728179551122195e-07,-6.005132606981795e-06,0.0,-5.153096031753201e-06,0.0
Paraguay,2004.0,4.0,% of GDP (annualized),9624000000.0,2.805486284289277e-06,-2.1791879202535746e-06,0.0,-4.5150150191729425e-06,0.0
Paraguay,2005.0,1.0,% of GDP (annualized),10738000000.0,2.782641087725834e-06,5.900392842605028e-06,0.0,2.9836485699285527e-06,0.0
Paraguay,2005.0,2.0,% of GDP (annualized),10738000000.0,-5.95269137642019e-06,-1.0750269953990987e-05,0.0,-4.715626631212069e-06,0.0
Paraguay,2005.0,3.0,% of GDP (annualized),10738000000.0,-9.312721177127956e-08,-2.9215036139264446e-06,0.0,-2.8172011367426114e-06,0.0
Paraguay,2005.0,4.0,% of GDP (annualized),10738000000.0,1.9407710933134663e-06,-1.328613004019337e-05,0.0,-1.4664412774408306e-05,0.0
Paraguay,2006.0,1.0,% of GDP (annualized),13430000000.0,8.041697691734922e-07,2.4644025521428458e-06,0.0,1.6006646519194727e-06,0.0
Paraguay,2006.0,2.0,% of GDP (annualized),13430000000.0,-2.2635889798957557e-06,-5.195752765496322e-07,0.0,1.711251231268685e-06,0.0
Paraguay,2006.0,3.0,% of GDP (annualized),13430000000.0,-1.6679076693968728e-06,-3.08960042564512e-06,0.0,-1.3799950645133255e-06,0.0
Paraguay,2006.0,4.0,% of GDP (annualized),13430000000.0,-2.740134028294862e-07,-4.251315368190856e-06,0.0,-4.048783722621237e-06,0.0
Paraguay,2007.0,1.0,% of GDP (annualized),17856000000.0,-1.7607526881720428e-06,-2.338208089063866e-06,0.0,-5.752152575226478e-07,0.0
Paraguay,2007.0,2.0,% of GDP (annualized),17856000000.0,-1.7876344086021504e-06,-2.574574234520901e-06,0.0,-7.846996825495721e-07,0.0
Paraguay,2007.0,3.0,% of GDP (annualized),17856000000.0,-1.1939964157706093e-06,-6.182707920419131e-07,0.0,5.757256237286962e-07,0.0
Paraguay,2007.0,4.0,% of GDP (annualized),17856000000.0,2.1057347670250898e-07,-3.903454254445004e-06,0.0,-4.219314469498767e-06,0.0
Paraguay,2008.0,1.0,% of GDP (annualized),24615000000.0,-7.613508517087621e-07,5.475397250081911e-06,0.0,6.399250640892847e-06,-1.6250253910217349e-07
Paraguay,2008.0,2.0,% of GDP (annualized),24615000000.0,-3.7766092408511004e-06,-8.027164336523703e-06,0.0,-4.088052556570429e-06,-1.6250253910217349e-07
Paraguay,2008.0,3.0,% of GDP (annualized),24615000000.0,-1.7531955046039199e-06,-2.39217912743662e-06,0.0,-4.764810837305266e-07,-1.6250253910217349e-07
Paraguay,2008.0,4.0,% of GDP (annualized),24615000000.0,5.691662750890572e-07,-1.0074958154094566e-06,0.0,-1.4141595513963397e-06,-1.6250253910217349e-07
Paraguay,2009.0,1.0,% of GDP (annualized),22355000000.0,2.669434884750055e-06,6.450678368022176e-06,0.0,4.4611808574613425e-06,-6.799373741892194e-07
Paraguay,2009.0,2.0,% of GDP (annualized),22355000000.0,-1.5045492877219513e-06,1.9216013679142725e-06,0.0,4.106088029825444e-06,-6.799373741892194e-07
Paraguay,2009.0,3.0,% of GDP (annualized),22355000000.0,-2.002044871440231e-06,-7.0054522487187e-06,0.0,-4.112633262965409e-06,-6.799373741892194e-07
Paraguay,2009.0,4.0,% of GDP (annualized),22355000000.0,-9.85202772864466e-07,-1.2296641753517764e-06,0.0,4.354759717019079e-07,-6.799373741892194e-07
Paraguay,2010.0,1.0,% of GDP (annualized),27129000000.0,-3.7107467133735778e-06,-1.0223684226482966e-07,0.0,2.95238542863022e-06,6.561244424785285e-07
Paraguay,2010.0,2.0,% of GDP (annualized),27129000000.0,4.186800551393163e-08,9.101871182739994e-07,0.0,2.121946702815386e-07,6.561244424785285e-07
Paraguay,2010.0,3.0,% of GDP (annualized),27129000000.0,-2.568197917470688e-06,-2.3016624649356072e-07,0.0,1.6819072284985984e-06,6.561244424785285e-07
Paraguay,2010.0,4.0,% of GDP (annualized),27129000000.0,-1.5569825589523404e-06,-3.6955310860849984e-06,0.0,-2.7946729696111866e-06,6.561244424785285e-07
Paraguay,2011.0,1.0,% of GDP (annualized),33737000000.0,-2.9776926151870824e-06,6.991116304844603e-07,0.0,3.6856965597480746e-06,-8.892314076533183e-09
Paraguay,2011.0,2.0,% of GDP (annualized),33737000000.0,-2.676529651231454e-06,-6.869805769772779e-06,0.0,-4.184383804464793e-06,-8.892314076533183e-09
Paraguay,2011.0,3.0,% of GDP (annualized),33737000000.0,-4.139287422348167e-09,2.093996472353211e-06,0.0,2.1070280738520923e-06,-8.892314076533183e-09
Paraguay,2011.0,4.0,% of GDP (annualized),33737000000.0,-1.2908279769359753e-06,-4.0374243614396205e-06,0.0,-1.5520621935560207e-06,-1.1945341909476244e-06
Paraguay,2012.0,1.0,% of GDP (annualized),33296000000.0,-5.405877276561359e-06,2.065165421296828e-07,0.0,6.1680161156636505e-06,-5.556222969726093e-07
Paraguay,2012.0,2.0,% of GDP (annualized),33296000000.0,-1.3923823624118513e-06,-3.887760357927947e-06,0.0,-1.9397556985434873e-06,-5.556222969726093e-07
Paraguay,2012.0,3.0,% of GDP (annualized),33296000000.0,-2.354580145996964e-06,-3.586701631281225e-06,0.0,-6.764991883116509e-07,-5.556222969726093e-07
Paraguay,2012.0,4.0,% of GDP (annualized),33296000000.0,-2.4601308196121724e-06,-7.768535166275157e-06,0.0,1.2539454851486449e-06,-6.5623498318116285e-06
Paraguay,2013.0,1.0,% of GDP (annualized),38651000000.0,-1.4640365821185344e-06,-6.31877424768331e-06,0.0,-1.0971166365020538e-07,-4.745026001914569e-06
Paraguay,2013.0,2.0,% of GDP (annualized),38651000000.0,1.5442346080471397e-06,5.436460403930551e-06,0.0,3.46274143584098e-06,4.29484360042431e-07
Paraguay,2013.0,3.0,% of GDP (annualized),38651000000.0,3.374335933997912e-08,1.4037921457305778e-06,0.0,9.405644263481678e-07,4.29484360042431e-07
Paraguay,2013.0,4.0,% of GDP (annualized),38651000000.0,5.374306779075299e-07,-1.9529624917119267e-06,0.0,-2.9198775296618867e-06,4.29484360042431e-07
Paraguay,2014.0,1.0,% of GDP (annualized),40378000000.0,-4.338130978691107e-07,4.284554957234391e-06,0.0,7.918130301871543e-06,-3.199762246768042e-06
Paraguay,2014.0,2.0,% of GDP (annualized),40378000000.0,-1.1839941873211729e-06,-2.6659920796881273e-07,0.0,1.1452418266454405e-06,-2.2784684729308038e-07
Paraguay,2014.0,3.0,% of GDP (annualized),40378000000.0,-4.4885305489018325e-07,-1.2831575409477635e-05,0.0,-2.2484908423778353e-06,-1.0134231512209619e-05
Paraguay,2014.0,4.0,% of GDP (annualized),40378000000.0,-3.1955017954544077e-07,-3.9897913385384225e-06,0.0,-3.442394311699901e-06,-2.2784684729308038e-07
Paraguay,2015.0,1.0,% of GDP (annualized),36211000000.0,-1.745646058818706e-06,-1.4427519003738553e-06,0.0,4.4097374751999315e-07,-1.380795890751429e-07
Paraguay,2015.0,2.0,% of GDP (annualized),36211000000.0,-1.4275828188063451e-06,-1.3110195094179063e-06,0.0,3.3476256937467835e-06,-3.231062384358344e-06
Paraguay,2015.0,3.0,% of GDP (annualized),36211000000.0,-2.631878194146339e-07,3.576996016252406e-06,0.0,3.978263424742183e-06,-1.380795890751429e-07
Paraguay,2015.0,4.0,% of GDP (annualized),36211000000.0,-1.0569382401708892e-07,-4.842521659323908e-07,0.0,-2.404787528401594e-07,-1.380795890751429e-07
Paraguay,2016.0,1.0,% of GDP (annualized),36090000000.0,-3.810868409442939e-06,-3.75263685548583e-06,0.0,5.480786278257471e-06,-5.4225547243003605e-06
Paraguay,2016.0,2.0,% of GDP (annualized),36090000000.0,-9.788550267823293e-07,4.1686189839708075e-06,0.0,5.028327432753692e-06,1.1914657799944583e-07
Paraguay,2016.0,3.0,% of GDP (annualized),36090000000.0,-1.0399029204838322e-06,-6.947522541691772e-07,0.0,2.2600408831520922e-07,1.1914657799944583e-07
Paraguay,2016.0,4.0,% of GDP (annualized),36090000000.0,1.6280956278425577e-06,1.1391970393574663e-06,0.0,-2.82472568740446e-06,2.3358270989193683e-06
Paraguay,2017.0,1.0,% of GDP (annualized),38997000000.0,3.171551474489168e-07,2.3438830692353236e-06,0.0,7.119427360204747e-06,-5.0926994384183405e-06
Paraguay,2017.0,2.0,% of GDP (annualized),38997000000.0,-2.7295413822488937e-06,-3.607819546683568e-06,0.0,-9.141783618857596e-07,3.5900197451085984e-08
Paraguay,2017.0,3.0,% of GDP (annualized),38997000000.0,1.923596647527945e-07,1.7545765493299014e-06,0.0,1.526316687126021e-06,3.5900197451085984e-08
Paraguay,2017.0,4.0,% of GDP (annualized),38997000000.0,-1.385405537107039e-07,-1.7751198665428973e-06,0.0,-1.6724795102832782e-06,3.5900197451085984e-08
Paraguay,2018.0,1.0,% of GDP (annualized),40225000000.0,9.414084506661728e-07,1.1170652415087005e-06,0.0,5.426122918872359e-06,-5.250466128029832e-06
Paraguay,2018.0,2.0,% of GDP (annualized),40225000000.0,-7.046748685581551e-07,4.513655158712174e-07,0.0,1.1361522551565316e-06,1.988812927284027e-08
Paraguay,2018.0,3.0,% of GDP (annualized),40225000000.0,-2.0109293246329692e-06,-3.84311263413234e-06,0.0,-1.8620155034086304e-06,2.9832193909260405e-08
Paraguay,2018.0,4.0,% of GDP (annualized),40225000000.0,-2.425453175459716e-06,-6.542843615345216e-06,0.0,-4.14722263379476e-06,2.9832193909260405e-08
Paraguay,2019.0,1.0,% of GDP (annualized),37925000000.0,-2.553465746632275e-06,-7.509904606463479e-06,0.0,7.718012500729172e-08,-5.033618984838497e-06
Paraguay,2019.0,2.0,% of GDP (annualized),37925000000.0,-1.0245202382006007e-06,6.545835899374861e-06,0.0,7.330408873237956e-06,2.399472643375083e-07
Paraguay,2019.0,3.0,% of GDP (annualized),37925000000.0,-9.900437954596719e-07,-2.0814781286818363e-06,0.0,-1.331381597559672e-06,2.399472643375083e-07
Paraguay,2019.0,4.0,% of GDP (annualized),37925000000.0,2.2751562855369176e-06,1.4399035482402932e-06,0.0,-1.0752000016341327e-06,2.399472643375083e-07
Paraguay,2020.0,1.0,% of GDP (annualized),35432000000.0,-3.45243258671464e-07,-3.7382651524892755e-06,0.0,5.660544746867379e-06,-9.05356664068519e-06
Paraguay,2020.0,2.0,% of GDP (annualized),35432000000.0,-3.2491213086774114e-06,-1.152166398995324e-05,0.0,3.0388699743111516e-06,-1.1311412655586971e-05
Paraguay,2020.0,3.0,% of GDP (annualized),35432000000.0,2.941400827478731e-08,5.560549186721545e-06,0.0,5.553317759524814e-06,-2.2182581078057156e-08
Paraguay,2020.0,4.0,% of GDP (annualized),35432000000.0,9.048226873187942e-07,-1.0284699790821212e-05,0.0,-7.09192784016423e-06,-4.097594637975777e-06
Paraguay,2021.0,1.0,% of GDP (annualized),39951000000.0,2.3754101992886375e-06,2.1111065368356916e-06,0.0,1.6632013837079745e-06,-1.9275050461609202e-06
Paraguay,2021.0,2.0,% of GDP (annualized),39951000000.0,-2.2404961382644947e-06,1.6895126174997785e-06,0.0,3.891585539804095e-06,3.842321596017834e-08
Paraguay,2021.0,3.0,% of GDP (annualized),39951000000.0,-2.9077117423242914e-06,-2.271931368874446e-06,0.0,6.196137484528504e-07,3.842321596017834e-08
Paraguay,2021.0,4.0,% of GDP (annualized),39951000000.0,8.614420099770685e-07,-1.3686469763091798e-05,0.0,-1.4586334989029043e-05,3.842321596017834e-08
Paraguay,2022.0,1.0,% of GDP (annualized),41953000000.0,-4.896650835488072e-06,-5.384262021320816e-06,0.0,1.5605951402941128e-06,-2.0482063261268563e-06
Paraguay,2022.0,2.0,% of GDP (annualized),41953000000.0,-1.3912047472429901e-06,-9.560979198517809e-06,0.0,-8.169774451274814e-06,0.0
Paraguay,2022.0,3.0,% of GDP (annualized),41953000000.0,-8.728609335866347e-07,-4.283811428770535e-06,0.0,-3.4109504951838986e-06,0.0
Paraguay,2022.0,4.0,% of GDP (annualized),41953000000.0,-4.985522901489694e-07,-7.413707242639339e-06,0.0,-6.915154952490369e-06,0.0
Paraguay,2023.0,1.0,% of GDP (annualized),43118000000.0,1.5637577635845503e-06,6.409398116480464e-06,0.0,2.6415492540508823e-06,2.20409109884503e-06
Paraguay,2023.0,2.0,% of GDP (annualized),43118000000.0,-1.3867885994395797e-06,-1.717790774067726e-06,0.0,-3.3100217462814585e-07,0.0
Paraguay,2023.0,3.0,% of GDP (annualized),43118000000.0,-1.5649683716981398e-06,-8.862203684016994e-06,0.0,-3.310631109897592e-06,-3.986604202421262e-06
Paraguay,2023.0,4.0,% of GDP (annualized),43118000000.0,-1.617016938674483e-06,-4.741495739772686e-06,0.0,-3.1244788010982033e-06,0.0
Paraguay,2024.0,1.0,% of GDP (annualized),43989000000.0,1.0487912063582387e-06,-5.267473748641641e-06,0.0,1.6420882696699258e-06,-7.958353224669804e-06
Paraguay,2024.0,2.0,% of GDP (annualized),43989000000.0,-2.0358626813993217e-06,1.5269642089025267e-06,0.0,3.5628268903018477e-06,0.0
Paraguay,2024.0,3.0,% of GDP (annualized),43989000000.0,1.205287705520462e-07,-2.7029850282607397e-06,0.0,-2.8235137988127845e-06,0.0
Paraguay,2024.0,4.0,% of GDP (annualized),43989000000.0,-2.180783559177187e-06,-8.766650719159179e-06,0.0,-6.585867159981989e-06,0.0
