COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Iceland,2004.0,3.0,"US dollar, Nominal (Current Prices)",1191435756.531458,84692404.41484642,,599888231.7328736,-1706631583.849485,13825000000.0
Iceland,2004.0,4.0,"US dollar, Nominal (Current Prices)",233003300.330033,-1212001200.120012,,1363261326.132613,-2808250825.082508,13825000000.0
Iceland,2005.0,1.0,"US dollar, Nominal (Current Prices)",356928494.0411703,-1788412784.398701,,815655471.2892745,-2960980498.374866,16853000000.0
Iceland,2005.0,2.0,"US dollar, Nominal (Current Prices)",1768467859.37175,128312877.0542959,,2970480549.199086,-4610635531.516541,16853000000.0
Iceland,2005.0,3.0,"US dollar, Nominal (Current Prices)",1286675047.140163,-329101194.2174733,,-106018227.5298554,-1509773727.215588,16853000000.0
Iceland,2005.0,4.0,"US dollar, Nominal (Current Prices)",563772741.7810405,-409048834.982445,,2124305777.210342,-3097127353.973827,16853000000.0
Iceland,2006.0,1.0,"US dollar, Nominal (Current Prices)",-266726943.9421338,-3395946353.224834,,-1838366485.83484,-1290852923.44786,17465000000.0
Iceland,2006.0,2.0,"US dollar, Nominal (Current Prices)",-187574606.6196419,-2721323928.377645,,1142023874.118285,-3675773195.876289,17465000000.0
Iceland,2006.0,3.0,"US dollar, Nominal (Current Prices)",1254191386.891882,137390940.1828716,,1275158791.093739,-2391945278.146158,17465000000.0
Iceland,2006.0,4.0,"US dollar, Nominal (Current Prices)",874009129.7732048,-1076168393.594667,,2000144917.034997,-3950322440.402869,17465000000.0
Iceland,2007.0,1.0,"US dollar, Nominal (Current Prices)",1393825831.702545,699584148.7279847,,-3919153620.352252,3224911937.377692,21653000000.0
Iceland,2007.0,2.0,"US dollar, Nominal (Current Prices)",1005884660.651236,-926794821.4986268,,-3941231855.629659,2008552373.479796,21653000000.0
Iceland,2007.0,3.0,"US dollar, Nominal (Current Prices)",-856056605.7661839,-2833636075.615163,-285140.9863765972,-7119716971.169074,5142438483.472381,21653000000.0
Iceland,2007.0,4.0,"US dollar, Nominal (Current Prices)",1800800195.966359,-1214207561.035355,-359271.658365314,-1417375683.840941,-1597289132.032334,21653000000.0
Iceland,2008.0,1.0,"US dollar, Nominal (Current Prices)",-2354490426.189007,-6282455836.936384,-355775.1698579372,185432983.323039,-4113042618.900558,18075000000.0
Iceland,2008.0,2.0,"US dollar, Nominal (Current Prices)",-930244372.4270828,-2049588333.187353,-354734.1683454499,1457221686.958046,-2576210913.54997,18075000000.0
Iceland,2008.0,3.0,"US dollar, Nominal (Current Prices)",242106101.0068849,-3619198471.763441,-393998.4876825724,-4786281689.019778,925371114.737135,18075000000.0
Iceland,2008.0,4.0,"US dollar, Nominal (Current Prices)",-1940250140.603664,-353766838.9619428,-361552.264388442,-760352446.5036577,-321548514.9575519,18075000000.0
Iceland,2009.0,1.0,"US dollar, Nominal (Current Prices)",91445444.47914624,4804676187.501789,-315152.8917407238,990406291.7009768,-867956616.7911214,13154000000.0
Iceland,2009.0,2.0,"US dollar, Nominal (Current Prices)",-1201485627.736989,2994986006.38768,-63218.20157386998,627646109.7757746,266030094.4980416,13154000000.0
Iceland,2009.0,3.0,"US dollar, Nominal (Current Prices)",829360529.4949722,4052835637.488336,-87046.21705288527,1423166082.352377,-327760660.3739505,13154000000.0
Iceland,2009.0,4.0,"US dollar, Nominal (Current Prices)",2489231898.374056,7470029986.42312,-48295.68208868689,836392671.6922277,-388941226.4208918,13154000000.0
Iceland,2010.0,1.0,"US dollar, Nominal (Current Prices)",32530468.04717374,2751041464.435022,-55029.79128328085,-954829769.9549608,109650789.8313145,13751000000.0
Iceland,2010.0,2.0,"US dollar, Nominal (Current Prices)",-441686079.8487909,5510992249.452154,-116665.044246806,625659076.9563875,315213394.2156368,13751000000.0
Iceland,2010.0,3.0,"US dollar, Nominal (Current Prices)",-262679100.3342968,720401414.927672,-175136.0798495168,1301085937.202061,-9774261.218268272,13751000000.0
Iceland,2010.0,4.0,"US dollar, Nominal (Current Prices)",-2076817200.849487,-363989647.8491758,-220685.3857551874,-1337212199.029552,40994517.25788361,13751000000.0
Iceland,2011.0,1.0,"US dollar, Nominal (Current Prices)",-357735517.6645153,1999770980.621365,-232396.3951913265,556090144.5972604,-211781974.2104662,15222000000.0
Iceland,2011.0,2.0,"US dollar, Nominal (Current Prices)",-106126557.0094882,3201166218.583575,-7173790.870813045,350709905.587892,276764676.611819,15222000000.0
Iceland,2011.0,3.0,"US dollar, Nominal (Current Prices)",-132820962.3518132,1828504223.367285,25968.64488108965,-1822747840.418643,526730680.3381017,15222000000.0
Iceland,2011.0,4.0,"US dollar, Nominal (Current Prices)",-486223162.9583027,-1168705895.145851,-101741.6118347568,-51099724.54400659,-633799370.9246174,15222000000.0
Iceland,2012.0,1.0,"US dollar, Nominal (Current Prices)",-2231362201.784632,-696366898.5114887,-96443.03005491156,3313428888.243226,-756820604.5175759,14752000000.0
Iceland,2012.0,2.0,"US dollar, Nominal (Current Prices)",-226450015.9581137,-1709168943.4037,-55070.52917269301,858502346.4915646,-518638509.3115163,14752000000.0
Iceland,2012.0,3.0,"US dollar, Nominal (Current Prices)",-36408021.6966358,3257041940.969311,-40661.18125601497,3186039386.260057,27958628.23163589,14752000000.0
Iceland,2012.0,4.0,"US dollar, Nominal (Current Prices)",-1734873071.201411,-783218547.4766842,79473.42467115344,824083782.4425913,750340391.690228,14752000000.0
Iceland,2013.0,1.0,"US dollar, Nominal (Current Prices)",-88162955.72586983,658851604.2098447,4253648.358842021,330463660.8542147,297330806.5396855,16125000000.0
Iceland,2013.0,2.0,"US dollar, Nominal (Current Prices)",190631999.0300045,465341214.4330683,-2538994.198179821,-228600748.8694518,385844144.4567256,16125000000.0
Iceland,2013.0,3.0,"US dollar, Nominal (Current Prices)",-39840200.73705597,124997287.4876906,-5757540.931728802,392776633.8059868,234167532.7584621,16125000000.0
Iceland,2013.0,4.0,"US dollar, Nominal (Current Prices)",-8119863.468033643,-143498162.0895925,-1383878.168063229,-466133517.4041408,227906393.7259792,16125000000.0
Iceland,2014.0,1.0,"US dollar, Nominal (Current Prices)",35576296.9594319,-18689368.00426619,-4348602.948558203,-433442842.788081,274399470.9652592,17868000000.0
Iceland,2014.0,2.0,"US dollar, Nominal (Current Prices)",-205118030.735568,372909664.2038006,-1346372.184298758,392768653.9222073,76167463.24200669,17868000000.0
Iceland,2014.0,3.0,"US dollar, Nominal (Current Prices)",-690305787.8474478,-297087233.716276,3605780.995605046,1120078910.361618,-836584014.9826937,17868000000.0
Iceland,2014.0,4.0,"US dollar, Nominal (Current Prices)",114426656.8692144,-2839249494.04464,-4190798.136455011,1155474517.196617,-505689641.7989046,17868000000.0
Iceland,2015.0,1.0,"US dollar, Nominal (Current Prices)",-955195339.7998908,-373986636.0909469,-20314861.22163858,863550081.2331254,-347307000.8042907,17517000000.0
Iceland,2015.0,2.0,"US dollar, Nominal (Current Prices)",391469793.2056676,338129040.9930682,-202019.9620900808,-99932541.24722664,-24923277.54526145,17517000000.0
Iceland,2015.0,3.0,"US dollar, Nominal (Current Prices)",-11765359.25325064,401491932.627271,37725300.80297973,905673748.4455354,-596713129.9193962,17517000000.0
Iceland,2015.0,4.0,"US dollar, Nominal (Current Prices)",-119697042.4146056,-70682969457.02914,1811714.613519904,-4979799567.695042,4719485598.738777,17517000000.0
Iceland,2016.0,1.0,"US dollar, Nominal (Current Prices)",-320829735.0626147,-866359338.1711931,7874649.945025978,-1116114910.587694,562710657.5340896,20793000000.0
Iceland,2016.0,2.0,"US dollar, Nominal (Current Prices)",472494430.7685024,814316302.1842195,8715280.30857999,-688766094.2105719,1021864593.135436,20793000000.0
Iceland,2016.0,3.0,"US dollar, Nominal (Current Prices)",-579083598.9344851,-371896388.9254924,7081081.861066838,445668233.4039904,-245562105.2560646,20793000000.0
Iceland,2016.0,4.0,"US dollar, Nominal (Current Prices)",-316305174.9444756,9056767.6323387,4957761.362766075,-255767367.4469856,576162695.5157433,20793000000.0
Iceland,2017.0,1.0,"US dollar, Nominal (Current Prices)",-62424003.74098333,-68990243.17146222,12050033.39626032,-313551351.5507976,294935078.7240584,24728000000.0
Iceland,2017.0,2.0,"US dollar, Nominal (Current Prices)",321163758.2763312,1062973939.573841,22696715.18305152,-720894534.406205,1440008000.520664,24728000000.0
Iceland,2017.0,3.0,"US dollar, Nominal (Current Prices)",-251955126.1759499,517417476.1450918,37021900.50879107,287217682.4091571,445133019.4030934,24728000000.0
Iceland,2017.0,4.0,"US dollar, Nominal (Current Prices)",-170083934.3537218,-125681871.0876199,-3547587.528992684,-256065249.3037166,304024436.6244268,24728000000.0
Iceland,2018.0,1.0,"US dollar, Nominal (Current Prices)",239981621.7653216,618538190.0585825,15280728.8834249,505698166.8670001,-142412437.0177574,26261000000.0
Iceland,2018.0,2.0,"US dollar, Nominal (Current Prices)",-181324285.9718313,-192419066.9277881,3189266.302670521,-46717919.11245242,32433871.85382506,26261000000.0
Iceland,2018.0,3.0,"US dollar, Nominal (Current Prices)",450368539.6354431,793747175.2575254,-6043478.772217817,143620408.3758552,205810946.8116747,26261000000.0
Iceland,2018.0,4.0,"US dollar, Nominal (Current Prices)",-38029959.94945998,298309696.760145,21967513.44536398,-718200652.2449338,1032564490.211086,26261000000.0
Iceland,2019.0,1.0,"US dollar, Nominal (Current Prices)",106720649.6596405,544224418.4191252,1201452.07966447,303775477.5590534,132526839.1207669,24681000000.0
Iceland,2019.0,2.0,"US dollar, Nominal (Current Prices)",295320842.554992,-683503619.9794662,13824950.97775998,-202524119.7184238,-790125293.7937943,24681000000.0
Iceland,2019.0,3.0,"US dollar, Nominal (Current Prices)",83099389.60644588,965318496.6443512,3413943.023947752,74970188.80589265,803834975.208065,24681000000.0
Iceland,2019.0,4.0,"US dollar, Nominal (Current Prices)",217801582.7394621,274030661.6377853,2576862.240908883,-534261334.6080616,587913551.2654757,24681000000.0
Iceland,2020.0,1.0,"US dollar, Nominal (Current Prices)",265480073.0349534,640844875.8271157,15353778.11346206,314916121.0419025,45094903.63679771,21630000000.0
Iceland,2020.0,2.0,"US dollar, Nominal (Current Prices)",231698615.816503,-370644194.2483638,46426051.1352332,-517260225.2683351,-131508635.9317648,21630000000.0
Iceland,2020.0,3.0,"US dollar, Nominal (Current Prices)",130410838.7347144,817521709.4875108,-15090718.81731583,22341820.10748492,679852503.830072,21630000000.0
Iceland,2020.0,4.0,"US dollar, Nominal (Current Prices)",-126428427.660128,300757569.983602,-5787662.060581324,19252531.37890034,413721128.325411,21630000000.0
Iceland,2021.0,1.0,"US dollar, Nominal (Current Prices)",18613028.61084414,-764242834.9836787,-7292184.866832396,248293429.4807322,-1023857108.208423,25770000000.0
Iceland,2021.0,2.0,"US dollar, Nominal (Current Prices)",115582210.1644051,-68676235.88476487,20864178.62490381,-427832967.1963602,222718432.5488956,25770000000.0
Iceland,2021.0,3.0,"US dollar, Nominal (Current Prices)",-219997737.9171361,18044409.4843707,34471880.76766871,-357267712.3658821,555445398.9748659,25770000000.0
Iceland,2021.0,4.0,"US dollar, Nominal (Current Prices)",-419196059.0305975,-478176524.4013807,36380905.44984516,-372288698.7044012,276927327.8837727,25770000000.0
Iceland,2022.0,1.0,"US dollar, Nominal (Current Prices)",149211284.5756156,-211589435.8619597,34747298.93396174,88799519.84470797,-484339736.0949933,28696000000.0
Iceland,2022.0,2.0,"US dollar, Nominal (Current Prices)",-506302528.6738981,-473997736.3001292,20703877.84485854,-137984986.0215442,149585900.5504546,28696000000.0
Iceland,2022.0,3.0,"US dollar, Nominal (Current Prices)",-937571291.3060386,-120220823.326021,16559599.78887606,561730987.3624214,239059880.82872,28696000000.0
Iceland,2022.0,4.0,"US dollar, Nominal (Current Prices)",208227971.9472482,990612417.6443632,28967394.39745368,-496717297.9165969,1250120412.533844,28696000000.0
Iceland,2023.0,1.0,"US dollar, Nominal (Current Prices)",-183329523.9128043,-212350419.2396843,-19478717.90200195,-203477250.564152,193935073.1392739,31452000000.0
Iceland,2023.0,2.0,"US dollar, Nominal (Current Prices)",-171012911.3081904,-269755885.5716633,-19229316.0457113,-631505575.4785016,551984644.4483172,31452000000.0
Iceland,2023.0,3.0,"US dollar, Nominal (Current Prices)",-1596887522.723313,-231002300.695188,-51668112.26942157,665878704.9073689,751667127.1232591,31452000000.0
Iceland,2023.0,4.0,"US dollar, Nominal (Current Prices)",282826408.5654811,50791757.6529303,-26586704.14046996,-891068319.5550203,685620372.7829396,31452000000.0
Iceland,2024.0,1.0,"US dollar, Nominal (Current Prices)",71111200.26540229,-595604566.9191645,757664.6683333509,724684399.5492636,-1392165116.639359,33463000000.0
Iceland,2024.0,2.0,"US dollar, Nominal (Current Prices)",-168339566.8018711,-162830010.6791044,11090944.78950668,-762782601.2000805,757201212.5333405,33463000000.0
Iceland,2024.0,3.0,"US dollar, Nominal (Current Prices)",-138061445.0885925,576091832.2250625,-20037660.77643976,534250405.6418331,199947800.3701974,33463000000.0
Iceland,2024.0,4.0,"US dollar, Nominal (Current Prices)",-2551888572.800651,-946534639.9039484,-25884727.07534168,315175224.2320067,1316063435.740038,33463000000.0
Iceland,2025.0,1.0,"US dollar, Nominal (Current Prices)",-325659664.7874728,192053106.9619167,-137232.3818080639,95354837.0857926,422487944.2884678,35309000000.0
Ireland,2005.0,1.0,"US dollar, Nominal (Current Prices)",-1264090090.322534,3743752290.322444,-2710450432.257965,13065761058.06404,-5347468245.161094,211993000000.0
Ireland,2005.0,2.0,"US dollar, Nominal (Current Prices)",8897454484.615604,-4260451312.307797,2778171916.923146,-16472569661.53887,536491947.692321,211993000000.0
Ireland,2005.0,3.0,"US dollar, Nominal (Current Prices)",19191800509.09072,1801823630.303013,2835096896.969669,11406263333.33322,-31631337109.09059,211993000000.0
Ireland,2005.0,4.0,"US dollar, Nominal (Current Prices)",18014789798.43749,1205026509.374999,5148101418.749998,5517690417.187498,-27475555124.99999,211993000000.0
Ireland,2006.0,1.0,"US dollar, Nominal (Current Prices)",5355051052.307523,2167749673.846085,1482437796.92303,-22789625661.53774,18119886486.15327,232193000000.0
Ireland,2006.0,2.0,"US dollar, Nominal (Current Prices)",12114368883.871,-1430622914.516134,1111029053.22581,-21932443291.93555,7276422440.322603,232193000000.0
Ireland,2006.0,3.0,"US dollar, Nominal (Current Prices)",-6795825490.769106,-1631100061.538432,-1559739433.846125,10040185456.92289,-3315720593.846093,232193000000.0
Ireland,2006.0,4.0,"US dollar, Nominal (Current Prices)",10158772049.20674,-5243694465.079568,-1404676079.365134,20005680234.92141,-34003470669.84259,232193000000.0
Ireland,2007.0,1.0,"US dollar, Nominal (Current Prices)",-1372183476.562499,-3075945195.312499,4159799765.624998,-7142693359.374997,1279131874.999999,270112000000.0
Ireland,2007.0,2.0,"US dollar, Nominal (Current Prices)",4180578138.709617,-2824350596.774152,-289849822.580641,-30414009290.32214,23698930377.41901,270112000000.0
Ireland,2007.0,3.0,"US dollar, Nominal (Current Prices)",1502969178.461505,-2384967544.615333,7517593550.769065,19877935139.99956,-31283465413.84547,270112000000.0
Ireland,2007.0,4.0,"US dollar, Nominal (Current Prices)",-8322251882.812496,-8523608368.749996,4939752640.624998,-21794304539.06249,16653195412.49999,270112000000.0
Ireland,2008.0,1.0,"US dollar, Nominal (Current Prices)",4780349496.774348,-12178509432.25845,5344945912.903399,-10050415248.38742,-12253389593.54878,275417000000.0
Ireland,2008.0,2.0,"US dollar, Nominal (Current Prices)",4806927862.499997,-15300309224.99999,3814922924.999998,-32579941687.49998,8657781674.999994,275417000000.0
Ireland,2008.0,3.0,"US dollar, Nominal (Current Prices)",13960590818.18157,-716390818.1818056,2549508499.999955,-35410174727.2721,18183684590.90877,275417000000.0
Ireland,2008.0,4.0,"US dollar, Nominal (Current Prices)",11364696323.4375,2891585728.125002,-13064853839.0625,-43261760039.06251,47853503282.81251,275417000000.0
Ireland,2009.0,1.0,"US dollar, Nominal (Current Prices)",1442266371.428552,3922912415.872964,4743714415.872953,-5298732911.11104,3035664539.682499,236187000000.0
Ireland,2009.0,2.0,"US dollar, Nominal (Current Prices)",-1563577449.999978,-11882915982.2579,1829399248.387071,-33654402864.51565,21505665083.87066,236187000000.0
Ireland,2009.0,3.0,"US dollar, Nominal (Current Prices)",10737296222.72693,3155991079.792937,-2324244886.363562,33822411586.36256,-38004622077.27152,236187000000.0
Ireland,2009.0,4.0,"US dollar, Nominal (Current Prices)",-10075137955.38478,5747720626.15394,-883809960.0000142,37638776340.0006,-20932107798.46187,236187000000.0
Ireland,2010.0,1.0,"US dollar, Nominal (Current Prices)",-6288082387.301426,10734131403.17433,297325206.3491987,44136889701.58617,-27412001117.45961,222167000000.0
Ireland,2010.0,2.0,"US dollar, Nominal (Current Prices)",-3777942109.52383,-14201910869.84134,-5689151303.174635,-15623881007.93659,10889063550.79371,222167000000.0
Ireland,2010.0,3.0,"US dollar, Nominal (Current Prices)",1748067339.393948,-6070467230.303062,5263567609.090936,-38360653512.12141,25278551333.33346,222167000000.0
Ireland,2010.0,4.0,"US dollar, Nominal (Current Prices)",-12607459327.27275,1147737893.939397,16148468427.27276,125679336790.9093,-128072607996.97,222167000000.0
Ireland,2011.0,1.0,"US dollar, Nominal (Current Prices)",-11221614279.68749,2647058835.937498,1830369365.624999,14006840010.93749,-9659370770.312494,241295000000.0
Ireland,2011.0,2.0,"US dollar, Nominal (Current Prices)",-10608764361.90473,1074979242.857139,-3688315661.904749,45318937504.76175,-32155838261.90465,241295000000.0
Ireland,2011.0,3.0,"US dollar, Nominal (Current Prices)",-9354919466.666468,-2220769163.636317,-833494787.8787702,-21611530957.5753,27484137454.54487,241295000000.0
Ireland,2011.0,4.0,"US dollar, Nominal (Current Prices)",5962888182.812502,2344441001.5625,2139521489.062501,11772086731.25,-22857962726.56251,241295000000.0
Ireland,2012.0,1.0,"US dollar, Nominal (Current Prices)",-17271404861.53877,-1111577969.230789,2427644338.461581,-45206355453.84695,58930673069.23181,227415000000.0
Ireland,2012.0,2.0,"US dollar, Nominal (Current Prices)",4149241093.548271,-11619925335.48354,6444266046.774013,20391251859.67685,-42611091440.32138,227415000000.0
Ireland,2012.0,3.0,"US dollar, Nominal (Current Prices)",-17790980876.92286,-3393163886.153805,2179176364.615359,20111434883.07668,-7895294746.153752,227415000000.0
Ireland,2012.0,4.0,"US dollar, Nominal (Current Prices)",4760162756.249999,2999252643.749999,4071618374.999999,2155105012.499999,-7981150031.249998,227415000000.0
Ireland,2013.0,1.0,"US dollar, Nominal (Current Prices)",-6917322808.064705,3300251951.612993,-4192600988.709792,3512873225.806547,10897302522.58094,243305000000.0
Ireland,2013.0,2.0,"US dollar, Nominal (Current Prices)",-11349847641.26944,-1351296741.269793,335701558.7301468,-8061539843.809237,17724389185.07873,243305000000.0
Ireland,2013.0,3.0,"US dollar, Nominal (Current Prices)",-3254831460.606092,2550633181.212133,347199678.1818215,-7192541922.121282,12650806885.7577,243305000000.0
Ireland,2013.0,4.0,"US dollar, Nominal (Current Prices)",-2552381305.937498,1826570838.593749,-2952101040.156248,-17721452608.90624,25071559509.21873,243305000000.0
Ireland,2014.0,1.0,"US dollar, Nominal (Current Prices)",1583705187.936455,1154051709.20631,1761209462.222163,15283309764.44393,-17474172705.39624,266857000000.0
Ireland,2014.0,2.0,"US dollar, Nominal (Current Prices)",-6119919570.967915,4017791090.322708,9834840728.226084,6481334303.22599,-6178464370.161465,266857000000.0
Ireland,2014.0,3.0,"US dollar, Nominal (Current Prices)",-3253452232.727297,-6854068391.363701,28273645185.45476,-11667968785.90918,-20206292558.18197,266857000000.0
Ireland,2014.0,4.0,"US dollar, Nominal (Current Prices)",-5418028300.781252,-7170129492.187502,2136666093.750001,-9789595136.718752,5900827851.562502,266857000000.0
Ireland,2015.0,1.0,"US dollar, Nominal (Current Prices)",45371620028.57313,4197922728.57159,-1814891828.571497,42109409400.00158,-81547044871.43163,302422000000.0
Ireland,2015.0,2.0,"US dollar, Nominal (Current Prices)",-1055865355.483833,4966535093.548239,2397995891.612826,-12659773664.51572,16306283641.2898,302422000000.0
Ireland,2015.0,3.0,"US dollar, Nominal (Current Prices)",11603069205.0,10076440259.99999,6416221470.0,9444022574.99999,-17382426390.0,302422000000.0
Ireland,2015.0,4.0,"US dollar, Nominal (Current Prices)",-101263478023.3875,-5831221575.384771,45071377897.53975,62071294560.92485,-11727940342.76957,302422000000.0
Ireland,2016.0,1.0,"US dollar, Nominal (Current Prices)",14225015159.99937,7459305964.83839,11188463048.70918,-11847787718.70915,-6076630612.257795,305649000000.0
Ireland,2016.0,2.0,"US dollar, Nominal (Current Prices)",2928107352.307731,-10290834983.5386,-35084778782.30815,17481467142.15408,4384369304.307738,305649000000.0
Ireland,2016.0,3.0,"US dollar, Nominal (Current Prices)",-1853603787.878807,-6721881977.272808,13664521465.90923,-32522260098.48519,13989460443.18196,305649000000.0
Ireland,2016.0,4.0,"US dollar, Nominal (Current Prices)",1177992492.187511,2250679921.875011,-15041900285.15625,-9528058160.156252,25601969636.71875,305649000000.0
Ireland,2017.0,1.0,"US dollar, Nominal (Current Prices)",-7039265978.769078,-11835430759.38438,27178834981.84557,-17044523786.76886,-14922915917.53814,348411000000.0
Ireland,2017.0,2.0,"US dollar, Nominal (Current Prices)",-26624831273.54861,-38109914300.64548,-3855914275.161323,35600473034.67772,-43143455170.16166,348411000000.0
Ireland,2017.0,3.0,"US dollar, Nominal (Current Prices)",3141605733.846175,714278937.6923099,312915489.2307714,-14440744430.0001,11741848335.3847,348411000000.0
Ireland,2017.0,4.0,"US dollar, Nominal (Current Prices)",-40268592984.28524,25888474824.28541,1700733664.285694,54255699792.8565,10200634351.42844,348411000000.0
Ireland,2018.0,1.0,"US dollar, Nominal (Current Prices)",19020738935.71451,362126528.5714341,-4849864964.285773,-39184647157.14333,25389175228.57173,395641000000.0
Ireland,2018.0,2.0,"US dollar, Nominal (Current Prices)",9220468199.04781,17703284644.28606,13758974571.90503,13429289157.14312,-18705447283.80989,395641000000.0
Ireland,2018.0,3.0,"US dollar, Nominal (Current Prices)",12674231287.3842,6209777925.230566,6877981149.230544,-22724258963.07618,9381824451.692,395641000000.0
Ireland,2018.0,4.0,"US dollar, Nominal (Current Prices)",-28620119448.75,-67466039343.75001,4701934652.500001,-74214526608.75002,30666672061.25001,395641000000.0
Ireland,2019.0,1.0,"US dollar, Nominal (Current Prices)",9617826034.285458,15860366537.14245,-7769244457.142659,7570484457.142676,6441300502.856979,407170000000.0
Ireland,2019.0,2.0,"US dollar, Nominal (Current Prices)",-58332727810.00001,-60884425770.00001,-730292630.0000002,17016301470.0,-18837706800.0,407170000000.0
Ireland,2019.0,3.0,"US dollar, Nominal (Current Prices)",-3745244473.33325,-5939662847.575604,-3609031526.363556,9875605446.666435,-8460992294.545245,407170000000.0
Ireland,2019.0,4.0,"US dollar, Nominal (Current Prices)",-77504855111.87498,-69640083022.49998,-11108704112.5,-15712162610.625,34692613581.87499,407170000000.0
Ireland,2020.0,1.0,"US dollar, Nominal (Current Prices)",-54777659254.84374,-64986866076.87498,15516093382.03125,64719140001.24998,-90444440205.31248,436205000000.0
Ireland,2020.0,2.0,"US dollar, Nominal (Current Prices)",-54724360944.51582,8858003132.903166,3876312571.612881,-6355593016.774157,66061644522.58027,436205000000.0
Ireland,2020.0,3.0,"US dollar, Nominal (Current Prices)",-11784606057.12115,2699832826.818168,-8172555393.333291,30379869760.45439,-7697977687.272676,436205000000.0
Ireland,2020.0,4.0,"US dollar, Nominal (Current Prices)",4682365041.230921,5155707150.76942,-2507591856.000081,-21193630516.92376,24182437612.30847,436205000000.0
Ireland,2021.0,1.0,"US dollar, Nominal (Current Prices)",18280189045.714,11602682571.42838,3540806182.857088,-30491681119.04715,20273368461.90445,531660000000.0
Ireland,2021.0,2.0,"US dollar, Nominal (Current Prices)",3517207075.555426,25572825471.11018,-7296564733.333064,35008558248.8876,-5656375119.999779,531660000000.0
Ireland,2021.0,3.0,"US dollar, Nominal (Current Prices)",3781231899.848524,9180854007.97766,15934762158.48506,-3173914920.454588,-7378335476.363735,531660000000.0
Ireland,2021.0,4.0,"US dollar, Nominal (Current Prices)",22477942758.94022,9734949126.818512,8673757223.788198,-2715187558.787979,-18701563297.1219,531660000000.0
Ireland,2022.0,1.0,"US dollar, Nominal (Current Prices)",17894455171.25,21940034206.5625,4635024174.375,44116631647.8125,-44706076786.875,549003000000.0
Ireland,2022.0,2.0,"US dollar, Nominal (Current Prices)",23232418396.19089,3990742984.761977,16460271066.19077,-9062321066.66684,-26639625410.95286,549003000000.0
Ireland,2022.0,3.0,"US dollar, Nominal (Current Prices)",-25744357638.78773,8910493706.969635,38659432979.99977,43111205819.39369,-47115787453.63609,549003000000.0
Ireland,2022.0,4.0,"US dollar, Nominal (Current Prices)",11750967250.62499,10695750863.12499,-2004400876.874999,28632796620.62499,-27683612131.24999,549003000000.0
Ireland,2023.0,1.0,"US dollar, Nominal (Current Prices)",14742460750.15448,6054115321.231028,-1379134809.53852,18681359040.30849,-25990569659.69342,551554000000.0
Ireland,2023.0,2.0,"US dollar, Nominal (Current Prices)",8547872289.67771,3785990202.58078,-6998682026.774423,-92503859824.03528,94740659763.71278,551554000000.0
Ireland,2023.0,3.0,"US dollar, Nominal (Current Prices)",-22715493004.61619,20264982652.30841,1975298120.00007,-7787232973.0772,48792410510.00173,551554000000.0
Ireland,2023.0,4.0,"US dollar, Nominal (Current Prices)",12352397924.60346,9496493851.587532,-9789029425.397057,16774619812.6988,-9761184253.174831,551554000000.0
Ireland,2024.0,1.0,"US dollar, Nominal (Current Prices)",15166059871.11109,11543004803.17459,-1263639261.5873,-38629054828.57137,36269639022.22217,577216000000.0
Ireland,2024.0,2.0,"US dollar, Nominal (Current Prices)",38142931375.23948,36513104155.55687,-592732961.9047834,3773894698.412825,-4810988956.190629,577216000000.0
Ireland,2024.0,3.0,"US dollar, Nominal (Current Prices)",-4305843685.454722,25103893543.63739,-7613950360.000312,17006231845.45524,20017455743.63718,577216000000.0
Italy,1999.0,1.0,"US dollar, Nominal (Current Prices)",-1197884057.142872,4719752914.285774,-594455571.428579,5288411357.142925,1223681185.714301,1256251000000.0
Italy,1999.0,2.0,"US dollar, Nominal (Current Prices)",-6300254266.153801,1598051409.230757,675366964.6153797,-100406669.2307685,7324402292.307639,1256251000000.0
Italy,1999.0,3.0,"US dollar, Nominal (Current Prices)",-632285700.0000199,1267717100.000042,-556788900.0000176,-11604487300.00037,14062327566.66711,1256251000000.0
Italy,1999.0,4.0,"US dollar, Nominal (Current Prices)",1451117547.692329,-6647322443.07702,-1394027801.538482,-4108385732.307753,-2597064452.30773,1256251000000.0
Italy,2000.0,1.0,"US dollar, Nominal (Current Prices)",-3489081812.30766,-5897998347.692254,-703340495.3846089,869064483.0769151,-2574640523.076899,1150169000000.0
Italy,2000.0,2.0,"US dollar, Nominal (Current Prices)",-1162765190.322616,-2927443340.322669,-1277548591.935523,-2076366411.290386,1589236853.225855,1150169000000.0
Italy,2000.0,3.0,"US dollar, Nominal (Current Prices)",1705469261.538539,-395589207.692326,334938230.769246,-13560472153.84677,11124475453.84666,1150169000000.0
Italy,2000.0,4.0,"US dollar, Nominal (Current Prices)",-3734565126.984174,4464806761.904818,-685089952.380961,-508824730.1587366,9393286571.42869,1150169000000.0
